시설명,카테고리1,카테고리2,위도,경도
주택전시관,전시/공연,전시/기념관,37.35760272,127.112508
주토피움,문화관광/명소,관광지,36.5667892,128.782256
주한독일문화원대전분원,전시/공연,영화/연극/공연,36.36832812,127.341662
주한일본대사관공보문화원,전시/공연,영화/연극/공연,37.5768624,126.986907
죽노골해수욕장,문화관광/명소,관광지,37.21403131,126.173632
죽도공원,문화관광/명소,관광지,35.1799193,129.206082
죽도유원지,문화관광/명소,관광지,35.83063393,127.510217
죽도해수욕장,문화관광/명소,관광지,37.97086668,128.758559
죽력원힐링센터,전시/공연,전시/기념관,35.04191255,127.1155
죽령,문화관광/명소,관광지,36.89951879,128.463456
죽림종합문화센터,전시/공연,영화/연극/공연,34.8747217,128.421278
죽림해수욕장,문화관광/명소,관광지,34.83768908,128.586338
죽막동해양생태관찰지,문화관광/명소,관광지,35.63444886,126.467959
죽미체육공원다목적구장,레저/체육/공원,대형체육시설,37.18066501,127.045315
죽산성,문화관광/명소,명승지,34.61512628,126.582696
죽성1통전통민속유품전시관,전시/공연,전시/기념관,36.75352238,126.448826
죽암몽돌해수욕장,문화관광/명소,관광지,37.52892137,130.890003
죽염제조전수관,전시/공연,전시/기념관,35.78395053,126.635006
죽정최유경묘역,전시/공연,전시/기념관,37.23020212,127.124977
죽주산성,문화관광/명소,명승지,37.08946795,127.429808
죽천박관전기념관,전시/공연,전시/기념관,34.80806309,127.069333
죽천해수욕장,문화관광/명소,관광지,36.09042775,129.41314
죽포미술관,전시/공연,전시/기념관,37.4100311,127.442638
죽향문화체험마을,문화관광/명소,관광지,35.33194928,126.98576
죽향CC,레저/체육/공원,대형레저시설,35.2639615,126.98535
죽헌종택,문화관광/명소,관광지,35.79327914,128.518358
죽화경,문화관광/명소,관광지,35.25238477,126.963748
준골프,레저/체육/공원,대형체육시설,36.31809379,127.393423
준준베이스볼파크,레저/체육/공원,대형체육시설,37.78388407,127.251012
줄리아나갤러리,전시/공연,전시/기념관,37.52667776,127.042643
중광정해수욕장,문화관광/명소,관광지,38.02862362,128.706764
중구문화관,전시/공연,전시/기념관,37.5600479,126.985818
중구문화의전당함월홀,전시/공연,영화/연극/공연,35.56754218,129.321536
중구생활문화센터,전시/공연,영화/연극/공연,35.55651131,129.322178
중구생활사전시관,전시/공연,전시/기념관,37.47355849,126.619977
중구야구장,레저/체육/공원,대형체육시설,35.58668674,129.317081
중남미문화원,전시/공연,전시/기념관,37.70358397,126.895348
중남미문화원부설박물관,전시/공연,전시/기념관,37.70358397,126.895348
중도방죽,문화관광/명소,관광지,34.83984558,127.356477
중동축구장,레저/체육/공원,대형체육시설,34.93546618,127.691448
중랑아트센터,전시/공연,전시/기념관,37.59833282,127.091624
중랑잔디운동장,레저/체육/공원,대형체육시설,37.60691135,127.113001
중랑천제5체육공원 이화교 풋살장,레저/체육/공원,대형체육시설,37.60524455,127.072198
중리해수욕장,문화관광/명소,관광지,34.15879315,126.599062
중림창고,전시/공연,영화/연극/공연,37.55986883,126.96711
중문관광단지,문화관광/명소,관광지,33.25489264,126.413759
중문단지축구장,레저/체육/공원,대형체육시설,33.23458179,126.432995
중문문화의집,전시/공연,영화/연극/공연,33.25381322,126.425095
중문미로파크,문화관광/명소,관광지,33.26327445,126.381467
중문색달해수욕장,문화관광/명소,관광지,33.27899631,126.408364
중문GC,레저/체육/공원,대형레저시설,33.25421861,126.411434
중미산자연휴양림,문화관광/명소,관광지,37.58801863,127.454612
중미산자연휴양림중미산천문대,문화관광/명소,관광지,37.58167477,127.459272
중봉도서관김포문화의집,전시/공연,영화/연극/공연,37.62580535,126.70693
중부고속도로유물전시관,전시/공연,전시/기념관,37.01703285,127.481291
중부눈썰매장,레저/체육/공원,대형레저시설,37.33828164,127.357429
중부CC,레저/체육/공원,대형레저시설,37.33828164,127.357429
중부CC눈썰매장,레저/체육/공원,대형레저시설,37.33828164,127.357429
중산관광지트릭아트체험관,전시/공연,영화/연극/공연,35.2934346,127.753828
중산리휴양림,문화관광/명소,관광지,35.2886177,127.750742
중산아트홀,전시/공연,영화/연극/공연,35.82500555,127.122039
중소기업기술혁신대전,전시/공연,전시/기념관,37.51182391,127.059159
중소기업역사관,전시/공연,전시/기념관,37.57675437,126.897898
중앙공원축구장,레저/체육/공원,대형체육시설,36.91946563,127.058855
중앙대아트센터대극장,전시/공연,영화/연극/공연,37.50472672,126.953834
중앙대학교박물관,전시/공연,전시/기념관,37.0004292,127.228709
중앙스크린,레저/체육/공원,대형체육시설,35.8316156,128.530775
중앙아트홀,전시/공연,영화/연극/공연,36.0409627,129.367323
중앙탑공원,레저/체육/공원,공원,37.01784393,127.866194
중앙탑키즈사계절썰매장,레저/체육/공원,대형레저시설,37.01311423,127.867537
중앙휴양지,문화관광/명소,관광지,37.91976179,127.493717
중앙P3GC,레저/체육/공원,대형레저시설,36.78359603,126.500116
중외공원,레저/체육/공원,공원,35.18309828,126.889209
중요무형문화재부천전수관,전시/공연,전시/기념관,37.50929054,126.797545
중원골프클럽,레저/체육/공원,대형레저시설,37.06905089,127.997383
중원대학교박물관,전시/공연,전시/기념관,36.81915515,127.798494
중원청명주전수교육관,전시/공연,전시/기념관,36.99731319,127.87883
중원체력단련장,레저/체육/공원,대형레저시설,37.01972802,127.898454
중흥골드스파앤리조트레인보우오션,레저/체육/공원,대형레저시설,34.94833414,126.871477
중흥산성,문화관광/명소,명승지,35.02447059,127.609403
쥬라리움일산점눈썰매장,레저/체육/공원,대형레저시설,37.69013206,126.855305
쥬쥬동산,문화관광/명소,관광지,36.17069193,128.321127
쥬쥬랜드,문화관광/명소,관광지,37.69013206,126.855305
쥬키,문화관광/명소,관광지,34.92628397,127.698326
즐거운가,전시/공연,전시/기념관,37.48426866,127.130015
증권박물관,전시/공연,전시/기념관,37.63853809,126.785986
증권박물관 부산관,전시/공연,전시/기념관,35.14828237,129.065473
증산도교육문화회관,전시/공연,영화/연극/공연,36.35942581,127.424461
증산체육공원풋살경기장,레저/체육/공원,대형체육시설,37.58427614,126.903145
증산해수욕장,문화관광/명소,관광지,37.4717611,129.157134
증평문화원,전시/공연,영화/연극/공연,36.78661528,127.590024
증평문화회관,전시/공연,영화/연극/공연,36.78599421,127.569922
증평민속체험박물관,전시/공연,전시/기념관,36.7638886,127.595569
증평종합운동장(2022년12월예정),레저/체육/공원,대형체육시설,36.7744106,127.579366
증평좌구산천문대,전시/공연,전시/기념관,36.70370345,127.653096
지게놀이전수관,전시/공연,전시/기념관,38.2096687,128.065866
지경해수욕장,문화관광/명소,관광지,37.92043934,128.796394
지구별무대,전시/공연,전시/기념관,37.43654743,127.024045
지구촌생활민속박물관,전시/공연,전시/기념관,36.11155576,127.491393
지구촌종합레저타운,문화관광/명소,관광지,37.67134938,126.88878
지니릴레이션,전시/공연,전시/기념관,37.55554747,126.927526
지니아트홀,전시/공연,영화/연극/공연,35.14871652,126.922233
지당세계만물박물관,전시/공연,전시/기념관,36.32395181,127.06831
지도박물관,전시/공연,전시/기념관,37.27577145,127.054963
지두리해수욕장,문화관광/명소,관광지,37.82132818,124.679875
지디아카데미,레저/체육/공원,대형체육시설,37.34934992,126.707736
지라보스튜디오,레저/체육/공원,대형체육시설,37.52853018,127.034787
지리산구례수목원,문화관광/명소,관광지,35.30339034,127.450971
지리산국립공원,레저/체육/공원,공원,35.33246731,127.716475
지리산문학박물관,전시/공연,전시/기념관,35.46808767,127.70262
지리산빨치산토벌전시관,전시/공연,전시/기념관,35.29123516,127.754241
지리산생태과학관,전시/공연,전시/기념관,35.15066116,127.675645
지리산석대원,문화관광/명소,관광지,35.32484836,127.924282
지리산세석평전,문화관광/명소,관광지,35.31810949,127.693428
지리산역사문화관,전시/공연,전시/기념관,35.24408524,127.48376
지리산온천관광단지,문화관광/명소,관광지,35.31573829,127.454646
지리산온천랜드,문화관광/명소,관광지,35.31796916,127.457039
지리산유아숲체험원,문화관광/명소,관광지,35.45858492,127.642471
지리산자생식물전시실,전시/공연,전시/기념관,35.43509151,127.548617
지리산정원,문화관광/명소,관광지,35.28798653,127.440994
지리산통일장숭물대,문화관광/명소,관광지,35.25698944,127.749647
지리산허브밸리,문화관광/명소,관광지,35.43437419,127.547399
지붕없는미술관,전시/공연,전시/기념관,34.86717837,128.723358
지비텍,전시/공연,전시/기념관,36.33950691,127.342947
지사면문화회관,전시/공연,영화/연극/공연,35.5613015,127.352967
지산대,문화관광/명소,관광지,35.36594073,127.720445
지산민속놀이전수관,전시/공연,전시/기념관,34.42416212,126.162697
지산민속놀이전수교육관,전시/공연,전시/기념관,34.42416212,126.162697
지산산성,문화관광/명소,명승지,35.72923726,128.252069
지산수상레저,레저/체육/공원,대형레저시설,37.72220092,127.42673
지산유원지,문화관광/명소,관광지,35.14927244,126.948097
지산퍼블릭CC,레저/체육/공원,대형레저시설,37.20987573,127.335845
지산포레스트리조트,레저/체육/공원,대형레저시설,37.21900005,127.342057
지산포레스트리조트눈썰매장,레저/체육/공원,대형레저시설,37.21900005,127.342057
지산포레스트리조트다람쥐미술공방,문화관광/명소,관광지,37.21900005,127.342057
지산CC,레저/체육/공원,대형레저시설,37.20987573,127.335845
지세포성,문화관광/명소,명승지,34.832957,128.718565
지솔버섯교실,문화관광/명소,관광지,37.20529526,127.483407
지암유원지,문화관광/명소,관광지,37.97978904,127.642532
지양재,문화관광/명소,관광지,35.60995856,128.813099
지에스스크린,레저/체육/공원,대형체육시설,37.84913487,127.190668
지역문화관광연구소,문화관광/명소,관광지,35.17748657,126.929188
지영희국악관,전시/공연,전시/기념관,36.92120927,126.920858
지오골프스쿨,레저/체육/공원,대형체육시설,37.67954025,126.762852
지오메트리,전시/공연,전시/기념관,37.54720111,126.913892
지오엑스포,전시/공연,전시/기념관,37.55693135,126.943616
지원스크린골프연습장,레저/체육/공원,대형체육시설,35.23377174,129.012324
지인골프크럽,레저/체육/공원,대형체육시설,37.61280486,126.915229
지장산유원지,문화관광/명소,관광지,38.10081118,127.201717
지적박물관,전시/공연,전시/기념관,37.07610652,128.197684
지정면종합운동장,레저/체육/공원,대형체육시설,35.37970657,128.39373
지정크,전시/공연,영화/연극/공연,35.15555749,129.130884
지즐소극장,전시/공연,영화/연극/공연,37.58477079,126.999664
지직,전시/공연,영화/연극/공연,36.6363552,127.485039
